txn_id,account_id,txn_type,channel,amount,txn_ts
TXN000032281,ACC0002092,WITHDRAWAL,VA,317546,2025-07-19 13:10:00
TXN000032282,ACC0004752,TRANSFER,MOBILE_APP,575904,2026-01-08 02:14:52
TXN000032283,ACC0003896,PAYMENT,INTERNET_BANKING,2034967,2026-01-10 20:07:56
TXN000032284,ACC0000509,TRANSFER,ATM_BERSAMA,1512385,2025-08-23 14:47:28
TXN000032285,ACC0002148,WITHDRAWAL,ATM_BERSAMA,18635037,2025-05-27 14:39:52
TXN000032286,ACC0005670,TRANSFER,INTERNET_BANKING,1483311,2025-07-09 09:33:21
TXN000032287,ACC0005457,TRANSFER,MOBILE_APP,7078665,2025-03-17 19:41:44
TXN000032288,ACC0001328,TRANSFER,MOBILE_APP,51952,2025-05-11 04:00:44
TXN000032289,ACC0002044,TRANSFER,VA,1165305,2025-11-23 17:47:18
TXN000032290,ACC0001578,PAYMENT,VA,430745,2025-10-24 08:11:09
TXN000032291,ACC0002443,INTEREST,MOBILE_APP,194192,2025-10-10 21:23:50
TXN000032292,ACC0003555,PAYMENT,VA,161746,2026-02-08 09:05:15
TXN000032293,ACC0000030,TRANSFER,VA,583393,2025-10-17 23:00:00
TXN000032294,ACC0003417,FEE,QRIS,1633201,2025-08-25 20:32:54
TXN000032295,ACC0005311,FEE,ATM_BERSAMA,1254145,2025-04-25 16:44:53
TXN000032296,ACC0003221,TRANSFER,QRIS,528663,2025-08-31 09:25:38
TXN000032297,ACC0000534,PAYMENT,VA,342834,2025-05-29 08:34:48
TXN000032298,ACC0002978,WITHDRAWAL,MOBILE_APP,33880,2025-01-13 18:09:06
TXN000032299,ACC0002455,INTEREST,MOBILE_APP,1043501,2026-03-21 17:58:55
TXN000032300,ACC0002199,PAYMENT,MOBILE_APP,461808,2026-05-22 12:30:04
TXN000032301,ACC0004488,INTEREST,VA,1026825,2026-03-10 23:11:07
TXN000032302,ACC0004390,TOPUP,MOBILE_APP,328402,2025-04-26 20:42:43
TXN000032303,ACC0004157,TOPUP,VA,288752,2025-10-11 03:29:17
TXN000032304,ACC0005926,TOPUP,VA,477221,2026-05-13 02:57:19
TXN000032305,ACC0005356,PAYMENT,MOBILE_APP,1565913,2025-06-17 12:15:44
TXN000032306,ACC0001503,PAYMENT,MOBILE_APP,1115743,2025-06-23 07:39:06
TXN000032307,ACC0003972,INTEREST,VA,153305,2025-01-03 19:51:29
TXN000032308,ACC0001246,TRANSFER,MOBILE_APP,322692,2025-05-30 08:21:03
TXN000032309,ACC0004025,TOPUP,VA,1696255,2025-02-27 15:04:54
TXN000032310,ACC0003447,TOPUP,MOBILE_APP,877051,2026-03-03 08:35:39
TXN000032311,ACC0001172,WITHDRAWAL,VA,4677861,2025-07-05 01:13:09
TXN000032312,ACC0004152,FEE,VA,11084,2025-05-28 15:00:05
TXN000032313,ACC0004057,PAYMENT,MOBILE_APP,1333129,2025-09-22 01:33:46
TXN000032314,ACC0005231,TOPUP,QRIS,638720,2025-10-22 18:25:00
TXN000032315,ACC0004196,INTEREST,MOBILE_APP,67368,2025-01-13 08:48:06
TXN000032316,ACC0002516,TOPUP,VA,946018,2025-04-09 02:23:50
TXN000032317,ACC0002895,TRANSFER,QRIS,99641,2025-02-25 20:43:30
TXN000032318,ACC0004794,PAYMENT,MOBILE_APP,1409111,2026-03-26 11:16:12
TXN000032319,ACC0002874,PAYMENT,MOBILE_APP,6366993,2025-12-17 14:58:19
TXN000032320,ACC0001966,WITHDRAWAL,QRIS,2538985,2025-06-17 17:12:17
TXN000032321,ACC0000911,TRANSFER,MOBILE_APP,329001,2025-03-28 09:14:03
TXN000032322,ACC0003315,WITHDRAWAL,MOBILE_APP,987886,2025-07-29 05:38:32
TXN000032323,ACC0004279,TOPUP,MOBILE_APP,3396379,2025-01-26 02:46:59
TXN000032324,ACC0002151,TRANSFER,ATM_BERSAMA,736337,2025-05-22 02:09:22
TXN000032325,ACC0005535,TOPUP,QRIS,202020,2025-11-12 21:43:09
TXN000032326,ACC0003780,TOPUP,VA,488713,2025-08-16 04:41:07
TXN000032327,ACC0004047,TRANSFER,MOBILE_APP,247096,2025-01-10 20:02:39
TXN000032328,ACC0003409,TOPUP,MOBILE_APP,201572,2026-04-22 01:39:40
TXN000032329,ACC0005371,TRANSFER,MOBILE_APP,5208687,2025-01-08 05:20:35
TXN000032330,ACC0002796,TRANSFER,VA,1455242,2026-02-06 22:29:37
TXN000032331,ACC0005395,PAYMENT,MOBILE_APP,36274,2025-08-07 01:50:05
TXN000032332,ACC0004804,PAYMENT,QRIS,294303,2026-01-17 01:23:21
TXN000032333,ACC0003455,INTEREST,ATM_BERSAMA,235238,2025-09-29 18:49:48
TXN000032334,ACC0000042,TRANSFER,MOBILE_APP,306705,2025-04-14 02:39:11
TXN000032335,ACC0001997,WITHDRAWAL,QRIS,279841,2026-05-17 00:23:07
TXN000032336,ACC0004985,TRANSFER,VA,336437,2026-03-18 23:25:22
TXN000032337,ACC0002796,INTEREST,MOBILE_APP,304373,2025-11-17 18:07:02
TXN000032338,ACC0000060,TOPUP,MOBILE_APP,9928696,2025-04-16 00:21:28
TXN000032339,ACC0001912,TOPUP,MOBILE_APP,1882375,2025-08-21 18:55:01
TXN000032340,ACC0005309,WITHDRAWAL,MOBILE_APP,348778,2026-01-08 03:58:19
TXN000032341,ACC0000501,TOPUP,VA,9559731,2026-04-30 01:44:54
TXN000032342,ACC0004260,PAYMENT,MOBILE_APP,245839,2026-05-07 15:18:56
TXN000032343,ACC0004473,PAYMENT,MOBILE_APP,4621921,2026-03-09 07:28:50
TXN000032344,ACC0001192,INTEREST,QRIS,1685491,2025-01-06 18:47:24
TXN000032345,ACC0001339,TRANSFER,QRIS,308301,2026-03-22 01:46:06
TXN000032346,ACC0005885,TRANSFER,MOBILE_APP,707482,2025-05-20 22:29:31
TXN000032347,ACC0004788,INTEREST,QRIS,943371,2025-07-15 03:37:37
TXN000032348,ACC0004422,TRANSFER,MOBILE_APP,17831,2025-10-16 14:18:54
TXN000032349,ACC0005523,TOPUP,MOBILE_APP,592190,2025-05-29 11:56:23
TXN000032350,ACC0005225,TRANSFER,QRIS,246429,2025-07-01 21:35:38
TXN000032351,ACC0001907,PAYMENT,VA,2227124,2026-03-30 18:13:54
TXN000032352,ACC0003021,WITHDRAWAL,QRIS,1611815,2025-10-22 08:15:04
TXN000032353,ACC0003893,TRANSFER,MOBILE_APP,625967,2025-07-28 11:04:17
TXN000032354,ACC0004194,PAYMENT,MOBILE_APP,851552,2025-12-19 14:12:44
TXN000032355,ACC0001724,WITHDRAWAL,MOBILE_APP,4864415,2025-08-10 02:19:53
TXN000032356,ACC0005193,WITHDRAWAL,QRIS,1427010,2026-01-21 10:30:36
TXN000032357,ACC0004395,TOPUP,MOBILE_APP,259828,2025-04-08 08:16:27
TXN000032358,ACC0002968,TRANSFER,MOBILE_APP,343146,2026-01-14 18:19:17
TXN000032359,ACC0000942,WITHDRAWAL,MOBILE_APP,3097291,2025-09-21 16:01:10
TXN000032360,ACC0001621,PAYMENT,MOBILE_APP,419445,2026-05-25 01:11:47
TXN000032361,ACC0003405,TOPUP,MOBILE_APP,438194,2025-12-29 14:37:50
TXN000032362,ACC0005350,TRANSFER,VA,5075267,2025-07-03 04:21:29
TXN000032363,ACC0003571,TOPUP,MOBILE_APP,88346,2025-08-19 16:00:51
TXN000032364,ACC0005432,PAYMENT,MOBILE_APP,2855739,2025-12-20 20:32:28
TXN000032365,ACC0000073,TOPUP,MOBILE_APP,1653027,2025-12-04 15:39:10
TXN000032366,ACC0002397,PAYMENT,QRIS,337992,2026-02-01 11:46:34
TXN000032367,ACC0000384,TOPUP,MOBILE_APP,335865,2025-11-06 21:21:00
TXN000032368,ACC0005776,TOPUP,MOBILE_APP,2184892,2025-04-07 00:20:25
TXN000032369,ACC0005973,PAYMENT,MOBILE_APP,809948,2026-01-25 04:38:40
TXN000032370,ACC0004675,TOPUP,ATM_BERSAMA,2515671,2025-05-23 20:59:31
TXN000032371,ACC0001154,WITHDRAWAL,INTERNET_BANKING,311973,2025-12-04 09:58:43
TXN000032372,ACC0003481,PAYMENT,VA,1863063,2025-10-15 00:46:50
TXN000032373,ACC0003586,TRANSFER,MOBILE_APP,324861,2026-03-30 09:45:52
TXN000032374,ACC0001587,TOPUP,INTERNET_BANKING,518675,2026-04-19 05:03:30
TXN000032375,ACC0004947,TOPUP,QRIS,1672819,2025-09-29 09:06:18
TXN000032376,ACC0005136,TRANSFER,MOBILE_APP,105017,2025-01-05 05:57:44
TXN000032377,ACC0004312,INTEREST,MOBILE_APP,319766,2026-05-30 07:25:57
TXN000032378,ACC0002185,TOPUP,MOBILE_APP,737250,2026-05-27 17:17:34
TXN000032379,ACC0005995,TRANSFER,MOBILE_APP,782555,2025-03-26 21:37:00
TXN000032380,ACC0000929,WITHDRAWAL,MOBILE_APP,711413,2025-12-20 16:34:37
TXN000032381,ACC0004106,PAYMENT,MOBILE_APP,173447,2025-05-05 13:28:15
TXN000032382,ACC0000593,TRANSFER,INTERNET_BANKING,2104609,2025-04-29 16:27:03
TXN000032383,ACC0002800,TRANSFER,MOBILE_APP,80817,2025-03-20 00:35:42
TXN000032384,ACC0001939,TOPUP,MOBILE_APP,447889,2026-02-06 09:19:32
TXN000032385,ACC0004424,TRANSFER,MOBILE_APP,144985,2025-03-06 10:38:15
TXN000032386,ACC0000977,PAYMENT,MOBILE_APP,595317,2026-04-13 00:32:57
TXN000032387,ACC0000691,TOPUP,MOBILE_APP,730216,2026-03-21 02:07:08
TXN000032388,ACC0003891,TOPUP,MOBILE_APP,1831129,2026-04-23 13:37:20
TXN000032389,ACC0000902,TRANSFER,QRIS,441443,2025-06-05 21:18:10
TXN000032390,ACC0005997,TRANSFER,MOBILE_APP,1001799,2025-06-23 16:14:56
TXN000032391,ACC0005532,TOPUP,MOBILE_APP,190928,2026-04-30 12:14:00
TXN000032392,ACC0002909,FEE,VA,2898469,2025-09-18 20:37:36
TXN000032393,ACC0003252,TRANSFER,MOBILE_APP,318512,2026-01-03 22:56:19
TXN000032394,ACC0004123,TRANSFER,MOBILE_APP,269196,2025-01-07 08:42:45
TXN000032395,ACC0005963,WITHDRAWAL,MOBILE_APP,783765,2026-03-15 10:04:52
TXN000032396,ACC0000803,PAYMENT,QRIS,1541329,2025-11-29 16:55:41
TXN000032397,ACC0004362,WITHDRAWAL,QRIS,286634,2025-03-04 12:52:32
TXN000032398,ACC0003707,TRANSFER,INTERNET_BANKING,43218,2025-07-14 05:06:28
TXN000032399,ACC0003468,TRANSFER,VA,525443,2025-06-15 09:08:02
TXN000032400,ACC0002165,TOPUP,VA,906008,2025-07-04 13:09:56
TXN000032401,ACC0000343,INTEREST,MOBILE_APP,1179521,2025-03-11 09:43:31
TXN000032402,ACC0005312,TRANSFER,VA,489213,2025-06-24 08:34:58
TXN000032403,ACC0005242,INTEREST,VA,3406689,2025-10-08 22:25:17
TXN000032404,ACC0002975,TRANSFER,MOBILE_APP,1248089,2026-02-07 22:02:13
TXN000032405,ACC0003135,TRANSFER,QRIS,717230,2025-09-01 19:48:49
TXN000032406,ACC0002511,TOPUP,MOBILE_APP,203154,2025-02-14 09:09:00
TXN000032407,ACC0000429,FEE,QRIS,1456135,2025-02-03 16:04:37
TXN000032408,ACC0003025,TOPUP,MOBILE_APP,128258,2026-03-09 23:02:04
TXN000032409,ACC0000409,INTEREST,VA,738869,2025-11-15 13:46:13
TXN000032410,ACC0005512,TOPUP,MOBILE_APP,126705,2025-03-16 19:50:15
TXN000032411,ACC0003982,WITHDRAWAL,INTERNET_BANKING,558640,2025-01-27 00:43:32
TXN000032412,ACC0004241,TOPUP,QRIS,525715,2026-03-23 11:11:16
TXN000032413,ACC0002289,TOPUP,MOBILE_APP,121543,2026-02-11 22:28:31
TXN000032414,ACC0005693,TOPUP,MOBILE_APP,816667,2025-03-11 17:30:51
TXN000032415,ACC0001007,TRANSFER,MOBILE_APP,115491,2025-03-21 05:30:10
TXN000032416,ACC0003595,WITHDRAWAL,MOBILE_APP,742798,2025-03-11 06:55:14
TXN000032417,ACC0002576,TOPUP,MOBILE_APP,8518727,2026-01-18 12:03:25
TXN000032418,ACC0005217,WITHDRAWAL,VA,389429,2025-02-06 20:21:57
TXN000032419,ACC0004876,FEE,QRIS,1217696,2025-10-02 09:10:04
TXN000032420,ACC0005965,WITHDRAWAL,MOBILE_APP,256425,2025-03-08 03:57:15
TXN000032421,ACC0005916,INTEREST,MOBILE_APP,48322,2025-04-21 20:04:53
TXN000032422,ACC0000293,TRANSFER,MOBILE_APP,2845668,2025-07-26 05:22:50
TXN000032423,ACC0002364,INTEREST,QRIS,271806,2025-07-17 22:46:10
TXN000032424,ACC0003539,WITHDRAWAL,VA,382287,2025-05-10 03:22:39
TXN000032425,ACC0003188,TRANSFER,MOBILE_APP,169503,2025-09-12 13:42:09
TXN000032426,ACC0004064,PAYMENT,MOBILE_APP,126730,2026-01-05 02:07:24
TXN000032427,ACC0005157,TOPUP,MOBILE_APP,318954,2025-07-12 17:08:21
TXN000032428,ACC0005916,WITHDRAWAL,QRIS,358743,2026-05-18 02:18:03
TXN000032429,ACC0002401,TRANSFER,MOBILE_APP,2556674,2025-04-08 19:53:01
TXN000032430,ACC0005619,TOPUP,QRIS,464754,2025-12-06 02:32:07
TXN000032431,ACC0004071,TOPUP,INTERNET_BANKING,549435,2025-10-07 15:50:09
TXN000032432,ACC0002164,PAYMENT,QRIS,1449997,2026-05-31 09:40:18
TXN000032433,ACC0005589,PAYMENT,MOBILE_APP,575635,2025-03-26 16:15:18
TXN000032434,ACC0001711,PAYMENT,MOBILE_APP,108992,2025-11-09 08:16:56
TXN000032435,ACC0002809,FEE,INTERNET_BANKING,699799,2026-01-20 00:14:45
TXN000032436,ACC0002444,TOPUP,MOBILE_APP,91005,2026-02-08 00:41:17
TXN000032437,ACC0001300,TOPUP,MOBILE_APP,10000,2026-01-09 09:43:26
TXN000032438,ACC0000743,PAYMENT,ATM_BERSAMA,694811,2025-10-10 04:52:22
TXN000032439,ACC0004761,INTEREST,VA,170955,2026-04-11 09:30:43
TXN000032440,ACC0003526,TOPUP,MOBILE_APP,166822,2025-03-08 16:30:05
TXN000032441,ACC0002658,PAYMENT,MOBILE_APP,142409,2026-03-18 06:11:50
TXN000032442,ACC0003063,PAYMENT,VA,789164,2026-05-20 17:14:55
TXN000032443,ACC0005791,TOPUP,MOBILE_APP,28053,2025-01-07 23:43:06
TXN000032444,ACC0001377,WITHDRAWAL,MOBILE_APP,426574,2025-12-01 13:30:36
TXN000032445,ACC0001182,INTEREST,VA,673439,2025-02-23 13:49:07
TXN000032446,ACC0000953,PAYMENT,MOBILE_APP,401847,2025-06-21 19:12:30
TXN000032447,ACC0004941,TRANSFER,VA,48225,2026-05-25 17:24:00
TXN000032448,ACC0005256,TRANSFER,QRIS,2063398,2025-11-16 21:55:04
TXN000032449,ACC0005784,TOPUP,VA,751435,2026-01-27 17:23:35
TXN000032450,ACC0005071,TRANSFER,QRIS,103644,2026-04-03 08:57:11
TXN000032451,ACC0002070,TRANSFER,QRIS,6508314,2025-02-04 02:10:32
TXN000032452,ACC0001975,PAYMENT,MOBILE_APP,288589,2025-03-31 13:37:36
TXN000032453,ACC0004306,TRANSFER,QRIS,250838,2026-03-11 06:25:05
TXN000032454,ACC0000883,WITHDRAWAL,QRIS,1834257,2026-03-24 23:21:17
TXN000032455,ACC0000887,TRANSFER,ATM_BERSAMA,92314,2025-06-08 07:46:46
TXN000032456,ACC0001751,TRANSFER,VA,759807,2025-10-13 05:55:47
TXN000032457,ACC0005808,TRANSFER,MOBILE_APP,1381750,2026-01-28 06:14:02
TXN000032458,ACC0002188,PAYMENT,QRIS,1156502,2026-03-25 20:26:07
TXN000032459,ACC0000005,TOPUP,MOBILE_APP,346224,2025-07-21 18:25:12
TXN000032460,ACC0004711,TOPUP,VA,436626,2025-11-19 02:05:30
TXN000032461,ACC0000075,TRANSFER,INTERNET_BANKING,1747534,2025-01-16 11:53:10
TXN000032462,ACC0004220,TOPUP,MOBILE_APP,481840,2025-02-07 14:20:29
TXN000032463,ACC0003719,PAYMENT,VA,53000,2026-05-29 04:55:38
TXN000032464,ACC0003411,TOPUP,INTERNET_BANKING,634511,2026-02-27 19:49:24
TXN000032465,ACC0005188,PAYMENT,VA,2434628,2025-08-22 18:11:13
TXN000032466,ACC0003425,INTEREST,QRIS,4127972,2025-06-17 03:41:31
TXN000032467,ACC0005866,WITHDRAWAL,MOBILE_APP,163869,2025-12-24 11:34:47
TXN000032468,ACC0000576,PAYMENT,ATM_BERSAMA,318692,2025-04-12 02:57:20
TXN000032469,ACC0004577,PAYMENT,MOBILE_APP,189621,2025-01-14 03:48:55
TXN000032470,ACC0003222,WITHDRAWAL,QRIS,464040,2025-02-25 04:39:44
TXN000032471,ACC0001648,TOPUP,VA,863212,2025-12-06 16:58:22
TXN000032472,ACC0001137,TRANSFER,VA,51434,2025-02-14 12:23:49
TXN000032473,ACC0000891,WITHDRAWAL,MOBILE_APP,415875,2025-12-25 02:28:23
TXN000032474,ACC0005360,TOPUP,MOBILE_APP,1094053,2025-06-21 15:32:42
TXN000032475,ACC0001978,PAYMENT,MOBILE_APP,547233,2025-04-10 19:36:44
TXN000032476,ACC0005295,TOPUP,QRIS,32022,2025-08-29 22:27:04
TXN000032477,ACC0001187,INTEREST,MOBILE_APP,89164,2025-12-14 00:32:12
TXN000032478,ACC0002311,TRANSFER,ATM_BERSAMA,160745,2025-12-05 00:52:02
TXN000032479,ACC0002083,TOPUP,INTERNET_BANKING,792738,2025-02-10 14:29:54
TXN000032480,ACC0003564,TRANSFER,MOBILE_APP,5571110,2025-04-30 06:57:23
TXN000032481,ACC0005676,WITHDRAWAL,MOBILE_APP,82247,2026-02-01 20:26:23
TXN000032482,ACC0004694,TRANSFER,MOBILE_APP,893267,2025-11-13 03:06:32
TXN000032483,ACC0003658,INTEREST,QRIS,482248,2025-03-19 02:27:42
TXN000032484,ACC0005907,INTEREST,QRIS,1563617,2026-01-06 21:17:49
TXN000032485,ACC0002787,INTEREST,MOBILE_APP,2770582,2026-01-05 10:21:22
TXN000032486,ACC0003222,TOPUP,VA,190063,2025-11-14 12:41:33
TXN000032487,ACC0002953,INTEREST,VA,3547533,2025-12-30 23:04:51
TXN000032488,ACC0001342,TRANSFER,MOBILE_APP,1001172,2025-12-26 19:20:49
TXN000032489,ACC0000012,TOPUP,MOBILE_APP,1391489,2025-09-20 08:01:44
TXN000032490,ACC0001276,TOPUP,QRIS,1381834,2026-05-07 09:40:03
TXN000032491,ACC0000092,TOPUP,MOBILE_APP,684759,2026-03-19 18:48:04
TXN000032492,ACC0004450,PAYMENT,MOBILE_APP,155271,2026-04-16 23:18:17
TXN000032493,ACC0004440,TOPUP,ATM_BERSAMA,82199,2025-05-26 12:40:12
TXN000032494,ACC0002251,TOPUP,MOBILE_APP,235182,2026-02-27 22:37:58
TXN000032495,ACC0001389,TRANSFER,INTERNET_BANKING,1033737,2026-05-11 19:40:21
TXN000032496,ACC0000055,TOPUP,MOBILE_APP,111022,2025-11-30 19:13:03
TXN000032497,ACC0005757,TRANSFER,MOBILE_APP,154787,2025-11-27 16:36:40
TXN000032498,ACC0004864,TRANSFER,MOBILE_APP,3100846,2026-04-27 23:05:54
TXN000032499,ACC0004500,TRANSFER,ATM_BERSAMA,1134206,2025-05-01 14:43:42
TXN000032500,ACC0004947,WITHDRAWAL,QRIS,433619,2025-11-01 09:06:53
TXN000032501,ACC0003140,TRANSFER,VA,259816,2025-07-04 14:58:11
TXN000032502,ACC0001640,TRANSFER,VA,442274,2025-07-26 15:22:31
TXN000032503,ACC0001064,PAYMENT,INTERNET_BANKING,288772,2025-05-10 16:25:57
TXN000032504,ACC0005516,TOPUP,VA,2668940,2025-02-17 16:52:04
TXN000032505,ACC0005536,FEE,VA,2620261,2025-04-16 21:57:13
TXN000032506,ACC0000140,TOPUP,MOBILE_APP,297951,2026-04-18 01:37:58
TXN000032507,ACC0000019,WITHDRAWAL,VA,304133,2025-10-25 15:56:13
TXN000032508,ACC0004389,INTEREST,QRIS,1601233,2026-02-18 03:24:48
TXN000032509,ACC0002993,TOPUP,INTERNET_BANKING,540246,2025-11-16 20:11:21
TXN000032510,ACC0005004,TRANSFER,MOBILE_APP,3523704,2026-03-09 14:48:00
TXN000032511,ACC0002898,FEE,MOBILE_APP,447333,2026-05-15 09:23:29
TXN000032512,ACC0004257,WITHDRAWAL,MOBILE_APP,300898,2025-10-25 15:58:59
TXN000032513,ACC0005123,WITHDRAWAL,MOBILE_APP,248617,2025-05-31 21:45:51
TXN000032514,ACC0004786,TOPUP,MOBILE_APP,3701240,2025-05-20 10:01:36
TXN000032515,ACC0002729,TOPUP,ATM_BERSAMA,272356,2025-01-30 01:40:17
TXN000032516,ACC0003036,PAYMENT,QRIS,1149353,2025-02-12 20:06:54
TXN000032517,ACC0003153,PAYMENT,MOBILE_APP,176950,2025-09-13 02:09:39
TXN000032518,ACC0005468,TOPUP,VA,293599,2025-12-26 03:02:48
TXN000032519,ACC0000539,WITHDRAWAL,MOBILE_APP,5847735,2025-07-17 12:26:05
TXN000032520,ACC0002593,TOPUP,VA,275010,2025-11-01 06:31:14
TXN000032521,ACC0005383,WITHDRAWAL,MOBILE_APP,575130,2026-02-25 20:06:43
TXN000032522,ACC0004358,PAYMENT,MOBILE_APP,700191,2025-06-12 02:51:11
TXN000032523,ACC0003766,WITHDRAWAL,VA,6178845,2026-05-06 07:13:54
TXN000032524,ACC0002973,TOPUP,MOBILE_APP,1297956,2025-08-06 14:05:08
TXN000032525,ACC0004503,TOPUP,MOBILE_APP,1657603,2025-12-28 15:10:43
TXN000032526,ACC0000828,TRANSFER,QRIS,38019,2025-08-28 18:39:03
TXN000032527,ACC0003252,WITHDRAWAL,MOBILE_APP,114851,2025-12-21 23:32:56
TXN000032528,ACC0000510,WITHDRAWAL,VA,391587,2025-12-03 11:46:18
TXN000032529,ACC0002714,TOPUP,MOBILE_APP,94186,2026-01-31 03:20:55
TXN000032530,ACC0004036,WITHDRAWAL,VA,201288,2025-07-23 10:18:39
TXN000032531,ACC0005362,WITHDRAWAL,MOBILE_APP,49140,2025-02-04 14:22:58
TXN000032532,ACC0001944,WITHDRAWAL,MOBILE_APP,124427,2025-03-01 13:40:01
TXN000032533,ACC0001264,TRANSFER,MOBILE_APP,387801,2025-12-18 20:44:16
TXN000032534,ACC0004157,TOPUP,VA,58308,2025-01-18 23:34:26
TXN000032535,ACC0001121,PAYMENT,VA,355507,2025-04-02 12:41:38
TXN000032536,ACC0003919,FEE,MOBILE_APP,1767864,2025-05-20 22:22:30
TXN000032537,ACC0005045,INTEREST,MOBILE_APP,1499568,2026-05-22 04:02:12
TXN000032538,ACC0004738,TRANSFER,VA,5939924,2025-09-23 05:58:14
TXN000032539,ACC0001143,FEE,MOBILE_APP,1172362,2025-05-09 21:41:32
TXN000032540,ACC0002260,FEE,QRIS,664369,2026-03-20 19:01:03
TXN000032541,ACC0004721,INTEREST,MOBILE_APP,180063,2025-02-08 08:14:22
TXN000032542,ACC0001290,TOPUP,MOBILE_APP,398245,2025-08-23 10:31:35
TXN000032543,ACC0000259,FEE,MOBILE_APP,65121,2026-04-10 20:00:55
TXN000032544,ACC0004659,INTEREST,QRIS,1217537,2026-05-19 01:44:32
TXN000032545,ACC0004230,TOPUP,MOBILE_APP,289858,2025-06-08 04:29:30
TXN000032546,ACC0002590,INTEREST,VA,35992,2025-01-25 16:47:17
TXN000032547,ACC0003937,WITHDRAWAL,QRIS,1254203,2026-03-18 19:07:20
TXN000032548,ACC0005580,TOPUP,INTERNET_BANKING,1628819,2025-05-28 23:34:19
TXN000032549,ACC0003302,TRANSFER,QRIS,150355,2025-09-24 20:16:01
TXN000032550,ACC0003770,TOPUP,VA,437218,2026-05-15 05:35:37
TXN000032551,ACC0000026,TOPUP,MOBILE_APP,668778,2025-11-27 04:31:47
TXN000032552,ACC0004913,TOPUP,MOBILE_APP,781490,2025-09-09 14:06:19
TXN000032553,ACC0000567,PAYMENT,VA,262079,2025-10-08 22:16:53
TXN000032554,ACC0002194,TOPUP,MOBILE_APP,2475269,2025-09-18 23:27:10
TXN000032555,ACC0004349,PAYMENT,MOBILE_APP,913543,2026-02-02 23:10:59
TXN000032556,ACC0000858,PAYMENT,VA,281023,2026-04-23 01:19:36
TXN000032557,ACC0001412,TRANSFER,QRIS,210671,2025-01-23 05:59:02
TXN000032558,ACC0002074,WITHDRAWAL,MOBILE_APP,55289,2026-01-26 18:26:02
TXN000032559,ACC0005257,TRANSFER,INTERNET_BANKING,258561,2026-05-24 23:11:40
TXN000032560,ACC0000323,TRANSFER,VA,810759,2025-06-08 19:39:42
TXN000032561,ACC0000122,TOPUP,VA,972681,2025-03-10 11:49:46
TXN000032562,ACC0004637,PAYMENT,ATM_BERSAMA,2861502,2025-02-21 09:17:16
TXN000032563,ACC0004443,INTEREST,ATM_BERSAMA,3959367,2025-12-05 04:13:35
TXN000032564,ACC0005676,TOPUP,VA,201876,2026-05-22 04:05:31
TXN000032565,ACC0000867,TRANSFER,MOBILE_APP,930906,2025-02-28 01:39:54
TXN000032566,ACC0003045,INTEREST,MOBILE_APP,312547,2026-04-11 15:18:38
TXN000032567,ACC0002835,TOPUP,INTERNET_BANKING,362340,2025-08-14 23:46:50
TXN000032568,ACC0003633,TRANSFER,MOBILE_APP,173687,2025-01-08 22:58:18
TXN000032569,ACC0001969,PAYMENT,VA,2040177,2025-08-21 12:22:08
TXN000032570,ACC0003412,TRANSFER,QRIS,632340,2026-01-11 22:03:55
TXN000032571,ACC0004106,TRANSFER,QRIS,1913651,2025-01-18 01:41:48
TXN000032572,ACC0005129,TOPUP,MOBILE_APP,857955,2026-05-13 08:28:41
TXN000032573,ACC0002101,INTEREST,MOBILE_APP,799629,2025-01-11 09:25:06
TXN000032574,ACC0003396,TOPUP,MOBILE_APP,667083,2025-04-18 13:17:46
TXN000032575,ACC0002231,TRANSFER,QRIS,205863,2026-03-12 01:01:56
TXN000032576,ACC0001298,TOPUP,MOBILE_APP,1001025,2026-05-26 05:35:52
TXN000032577,ACC0003439,INTEREST,MOBILE_APP,253254,2025-08-25 20:55:31
TXN000032578,ACC0002245,PAYMENT,VA,440049,2025-01-29 17:18:36
TXN000032579,ACC0003496,TRANSFER,MOBILE_APP,346512,2025-05-18 02:31:00
TXN000032580,ACC0000377,INTEREST,MOBILE_APP,576434,2025-05-15 23:16:49
TXN000032581,ACC0005011,FEE,QRIS,162309,2026-05-13 17:11:57
TXN000032582,ACC0001520,FEE,MOBILE_APP,45823,2025-11-17 21:35:33
TXN000032583,ACC0001976,TRANSFER,MOBILE_APP,890860,2025-01-02 19:32:37
TXN000032584,ACC0003745,WITHDRAWAL,ATM_BERSAMA,461898,2026-04-22 21:24:52
TXN000032585,ACC0001452,PAYMENT,MOBILE_APP,284550,2025-08-07 23:31:24
TXN000032586,ACC0003585,FEE,MOBILE_APP,126526,2025-06-10 00:04:10
TXN000032587,ACC0005413,TRANSFER,MOBILE_APP,773556,2026-04-09 15:17:13
TXN000032588,ACC0002525,TRANSFER,QRIS,660772,2025-08-19 13:55:02
TXN000032589,ACC0004295,PAYMENT,MOBILE_APP,365895,2025-12-21 18:41:36
TXN000032590,ACC0002983,TRANSFER,VA,378868,2025-08-16 09:19:03
TXN000032591,ACC0005586,TOPUP,ATM_BERSAMA,331814,2025-07-12 01:39:44
TXN000032592,ACC0005986,PAYMENT,QRIS,170400,2025-11-16 07:20:03
TXN000032593,ACC0004236,TOPUP,MOBILE_APP,367527,2025-08-23 17:28:03
TXN000032594,ACC0002277,TOPUP,QRIS,75536,2025-10-15 13:00:00
